Date,runoff
2013042021,30.38156667
2013042103,32.599716
2013042109,34.86506
2013042115,35.93873867
2013042121,35.962336
2013042203,36.210108
2013042209,36.19830933
2013042215,35.84434933
2013042221,35.69096667
2013042303,36.528672
2013042309,38.34566667
2013042315,39.891292
2013042321,40.46942667
2013042403,40.19805733
2013042409,39.38394933
2013042415,37.99170667
2013042421,36.36349067
2013042503,34.5111
2013042509,32.87108533
2013042515,31.431648
2013042521,30.121996
2013042603,28.883136
2013042609,27.61477933
2013042615,26.55997853
2013042621,25.48629987
2013042703,24.62027773
2013042709,23.84038587
2013042715,23.18438
2013042721,22.4446036
2013042803,21.7897776
2013042809,21.166808
2013042815,20.671264
2013042821,20.09548907
2013042903,19.67427667
2013042909,19.3686912
2013042915,19.44892213
2013042921,19.11384
2013043003,18.901464
2013043009,19.54331147
2013043015,21.3508672
2013043021,23.22095587
2013050103,24.7382644
2013050203,54.014296
2013050209,58.23821867
2013050215,62.37955067
2013050221,63.09926933
2013050303,61.64803333
2013050309,58.721964
2013050315,55.68970667
2013050321,52.99961067
2013050403,50.94664267
2013050409,49.271232
2013050415,47.572224
2013050421,45.696236
2013050503,43.820248
2013050509,42.050448
2013050515,40.103668
2013050521,38.34566667
2013050603,36.741048
2013050609,35.33700667
2013050615,33.95656267
2013050621,32.705904
2013050703,31.40805067
2013050709,30.35796933
2013050715,29.60285467
2013050721,28.741552
2013050803,28.0761072
2013050809,27.49797253
2013050815,26.89152107
2013050821,27.01658693
2013050903,31.23697
2013051003,87.640496
2013051009,92.73752
2013051015,98.967216
2013051021,103.6866827
2013051103,107.2262827
2013051109,109.267452
2013051115,107.4504573
2013051121,99.073404
2013051203,87.534308
2013051303,39.785104
2013051309,37.29558533
2013051315,34.55829467
2013051321,32.599716
2013051403,31.01869467
2013051409,29.92141867
2013051415,28.87133733
2013051421,27.75282373
2013051503,26.81247
2013051509,25.93228947
2013051515,25.22436947
2013051521,24.19434587
2013051603,23.078192
2013051609,21.95849853
2013051615,21.02050453
2013051621,20.06717227
2013051703,19.13625747
2013051709,18.1723064
2013051715,17.27206813
2013051721,16.0768632
2013051803,14.76131187
2013051809,13.83747627
2013051815,13.2168664
2013051821,12.9160004
2013051903,13.1389952
2013051909,13.47053773
2013051915,13.3195148
2013051921,12.9584756
2013052003,12.63755187
2013052009,12.4169168
2013052015,12.53844307
2013052021,14.35897733
2013052103,15.68986693
2013052109,15.69222667
2013052115,17.38415547
2013052121,19.6589384
2013052203,21.6995178
2013052303,61.872208
2013052309,65.45900267
2013052315,68.79802533
2013052321,68.18449467
2013052403,65.52979467
2013052409,65.871956
2013052415,75.58225867
2013052421,82.012532
2013052503,81.092236
2013052603,51.218012
2013052609,50.02634667
2013052615,47.86719067
2013052621,45.01191333
2013052703,41.63749467
2013052709,38.21588133
2013052715,35.03024133
2013052721,32.12776933
2013052803,29.55566
2013052809,27.45903693
2013052815,25.84733907
2013052821,24.39610307
2013052903,22.9507664
2013052909,21.77679907
2013052915,20.4164128
2013052921,18.41063947
2013053003,16.2609224
2013053009,14.40027267
2013053015,13.49177533
2013053021,14.37195587
2013053103,15.67452867
2013053109,15.45507347
2013053115,13.74308693
2013053121,11.79512707
2013060103,10.51497173
2013060109,9.909700133
2013060115,9.513264933
2013060121,9.2631332
2013060203,9.344544
2013060209,9.680806
2013060215,9.82239
2013060221,9.8188504
2013060303,9.6878852
2013060309,9.509725333
2013060315,10.105558
2013060321,10.17635
2013060403,9.7303604
2013060409,9.522703867
2013060415,9.7940732
2013060421,9.9427364
2013060503,9.8613256
2013060509,9.7445188
2013060515,10.04420493
2013060521,9.838908133
2013060603,8.9410296
2013060609,8.362894933
2013060615,8.177655867
2013060621,8.0030356
2013060703,7.9605604
2013060709,9.279651333
2013060715,10.85005387
2013060721,10.6966712
2013060803,11.3125616
2013061103,163.17556
2013061109,168.8153227
2013061115,177.3221613
2013061121,185.439644
2013061203,194.1942547
2013061209,202.606704
2013061215,211.3259187
2013061221,219.8917507
2013061303,228.339596
2013061309,236.44528
2013061315,243.52448
2013061321,248.692296
2013061403,251.0048347
2013061409,249.931156
2013061415,244.8931253
2013061421,236.0795213
2013061503,226.375118
2013061803,40.953172
2013061809,38.46365333
2013061815,35.431396
2013061821,32.82389067
2013061903,33.39022667
2013061909,32.351944
2013061915,30.92430533
2013061921,31.113084
2013062003,32.90648133
2013062009,33.35483067
2013062015,32.50532667
2013062021,31.467044
2013062103,31.077688
2013062109,31.80920533
2013062115,33.74418667
2013062121,36.58766533
2013062203,40.22165467
2013062209,43.63146933
2013062215,46.19178
2013062221,48.350936
2013062303,51.094126
2013062403,85.622924
2013062409,86.49602533
2013062415,85.67011867
2013062421,82.64966
2013062503,78.00098533
2013062509,72.92755867
2013062515,67.464776
2013062521,61.82501333
2013062603,56.64539867
2013062609,52.315288
2013062615,48.775688
2013062621,45.92041067
2013062703,43.466288
2013062709,41.14195067
2013062715,39.12437867
2013062721,37.059612
2013062803,35.19542267
2013062809,33.696992
2013062815,32.51712533
2013062821,31.52603733
2013062903,31.661722
2013063003,60.562556
2013063009,67.29959467
2013063015,73.10882909
2013063021,76.01773673
2013070103,78.260556
2013070109,79.888772
2013070115,83.97111067
2013070121,87.42812
2013070203,90.383686
2013070503,217.86238
2013070509,224.4342373
2013070515,232.870284
2013070521,240.7056713
2013070603,245.9196093
2013070609,251.2172107
2013070615,255.6535093
2013070621,259.1223173
2013070703,261.5882387
2013070709,263.0748707
2013070715,262.532132
2013070721,259.027928
2013070803,253.541548
2013071003,110.470916
2013071009,105.3620933
2013071015,104.1468307
2013071021,107.533048
2013071103,112.7244613
2013071109,118.151848
2013071115,122.8831133
2013071121,126.18674
2013071203,128.0509293
2013071209,132.770396
2013071215,133.0063693
2013071221,131.354556
2013071303,129.4313733
2013071309,127.3666067
2013071315,126.469908
2013071321,127.744164
2013071403,131.0123947
2013071409,135.2717133
2013071415,139.920388
2013071421,144.557264
2013071503,148.981764
2013071509,153.300076
2013071515,157.3470187
2013071521,160.87482
2013071603,163.210956
2013071609,165.193132
2013071615,166.5263813
2013071621,166.71516
2013071703,166.927536
2013071709,171.0924653
2013071715,167.7888387
2013071721,160.8866187
2013071803,153.565546
2013072003,55.7487
2013072009,52.82263067
2013072015,49.342024
2013072021,46.439552
2013072103,43.91463733
2013072109,41.625696
2013072115,39.65531867
2013072121,37.68494133
2013072203,35.679168
2013072209,33.74418667
2013072215,31.98618533
2013072221,30.41696267
2013072303,29.28429067
2013072309,28.49378
2013072315,27.71034853
2013072321,26.95287413
2013072403,26.68268467
2013072409,25.83908
2013072415,24.25451907
2013072421,22.41156733
2013072503,21.72842453
2013072509,21.65763253
2013072515,22.40448813
2013072521,21.6198768
2013072603,20.57687467
2013072609,20.73261707
2013072615,21.16208853
2013072621,20.77981173
2013072703,20.83172587
2013072709,20.96387093
2013072715,20.7137392
2013072721,20.8694816
2013072803,21.4358176
2013072809,21.71426613
2013072815,21.6057184
2013072821,21.166808
2013072903,20.42113227
2013072909,19.63298133
2013072915,18.6855484
2013072921,17.7546336
2013073003,17.0644116
2013073009,16.59836427
2013073015,16.72578987
2013073021,15.8892644
2013073103,14.5689936
2013073109,14.00501733
2013073115,13.79146147
2013073121,13.71477013
2013080103,13.63335933
2013080109,14.46398547
2013080115,15.10111347
2013080121,15.28871227
2013080203,13.3513712
2013080209,12.27297307
2013080215,12.4487732
2013080221,12.6328324
2013080303,12.6292928
2013080309,12.423996
2013080315,12.10779173
2013080321,11.8258036
2013080403,11.7019176
2013080409,11.7266948
2013080415,11.9496896
2013080421,13.42452293
2013080503,16.8414168
2013080509,17.04907333
2013080515,15.5317648
2013080521,14.48286333
2013080603,14.11120533
2013080609,13.9566428
2013080615,13.8681528
2013080621,13.839836
2013080703,13.8079796
2013080709,13.9920388
2013080715,14.47106467
2013080721,13.81623867
2013080803,12.52782427
2013080809,12.08537427
2013080815,12.77913587
2013080821,12.77323653
2013080903,11.58747053
2013080909,11.04827147
2013080915,11.875358
2013080921,11.8187244
2013081003,10.5940228
2013081009,9.7551376
2013081015,10.08314053
2013081021,10.25540107
2013081103,10.17752987
2013081109,9.4896676
2013081115,9.4082568
2013081121,9.618273067
2013081203,14.09350733
2013081209,13.49885453
2013081215,12.282412
2013081221,12.88296413
2013081303,15.1211712
2013081309,16.39660707
2013081315,17.06913107
2013081321,16.80366107
2013081403,17.42663067
2013081409,18.06847813
2013081415,17.9776284
2013081421,18.27731453
2013081503,19.83001907
2013081509,19.83119893
2013081515,19.24362533
2013081521,18.7846572
2013081603,18.65605173
2013081609,18.3740636
2013081615,17.91627533
2013081621,17.33578093
2013081703,16.58066627
2013081709,15.62143467
2013081715,14.75895213
2013081721,14.02153547
2013081803,13.52245187
2013081809,13.10595893
2013081815,12.19628173
2013081821,10.48311533
2013081903,8.9870444
2013081909,8.695617333
2013081915,9.2100392
2013081921,9.4578112
2013082003,9.4188756
2013082009,9.368141333
2013082015,10.1905084
2013082021,10.85123373
2013082103,9.930937733
2013082109,8.6967972
2013082115,8.0313524
2013082121,8.192994133
2013082203,9.175823067
2013082209,10.3285528
2013082215,11.56859267
2013082221,11.609888
2013082303,11.4541456
2013082309,11.716076
2013082315,11.9178332
2013082321,11.16271853
2013082403,11.81400493
2013082409,11.10844467
2013082415,11.1072648
2013082421,10.8913492
2013082503,11.54027587
2013082509,12.37680133
2013082515,12.5443424
2013082521,12.06059707
2013082603,11.8541204
2013082609,11.6559028
2013082615,11.1815964
2013082621,10.6046416
2013082703,10.0984788
2013082709,9.6914248
2013082715,9.987571333
2013082721,9.909700133
2013082803,8.8065248
2013082809,7.816616667
2013082815,7.866171067
2013082821,8.5339756
2013082903,8.011294667
2013082909,7.1606108
2013082915,6.614332533
2013082921,6.210818133
2013083003,5.938268933
2013083009,6.046816667
2013083015,6.313466533
2013083021,6.4562304
2013083103,6.593094933
2013083109,6.635570133
2013083115,6.707542
2013083121,6.7995716
2013090103,6.663886933
2013090109,6.4349928
2013090115,6.344143067
2013090121,7.3198928
2013090203,12.21751933
2013090209,12.60333573
2013090215,10.35333
2013090221,13.31833493
2013090303,22.6746776
2013090309,27.18176827
2013090315,27.46965573
2013090321,26.31102667
2013090403,25.555912
2013090409,26.18006147
2013090415,27.0390044
